Year,BTUs,Column_Order,Sector
2021,96.762,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2021,80.509,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2021,68.542,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2021,55.33,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,69.742,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,80.2,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,103.611,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,117.477,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,132.065,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,138.733,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,136.41,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
2022,124.472,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector
1984,-0.001,10,Utility-Scale Solar Energy Consumption: Total
1984,0.001,10,Utility-Scale Solar Energy Consumption: Total
1984,0.002,10,Utility-Scale Solar Energy Consumption: Total
1984,0.003,10,Utility-Scale Solar Energy Consumption: Total
1984,0.007,10,Utility-Scale Solar Energy Consumption: Total
1984,0.01,10,Utility-Scale Solar Energy Consumption: Total
1984,0.003,10,Utility-Scale Solar Energy Consumption: Total
1984,0.009,10,Utility-Scale Solar Energy Consumption: Total
1984,0.01,10,Utility-Scale Solar Energy Consumption: Total
1984,0.007,10,Utility-Scale Solar Energy Consumption: Total
1984,0.004,10,Utility-Scale Solar Energy Consumption: Total
1984,0,10,Utility-Scale Solar Energy Consumption: Total
1985,0.005,10,Utility-Scale Solar Energy Consumption: Total
1985,-0.001,10,Utility-Scale Solar Energy Consumption: Total
1985,0.001,10,Utility-Scale Solar Energy Consumption: Total
1985,0.013,10,Utility-Scale Solar Energy Consumption: Total
1985,0.015,10,Utility-Scale Solar Energy Consumption: Total
1985,0.016,10,Utility-Scale Solar Energy Consumption: Total
1985,0.011,10,Utility-Scale Solar Energy Consumption: Total
1985,0.021,10,Utility-Scale Solar Energy Consumption: Total
1985,0.014,10,Utility-Scale Solar Energy Consumption: Total
1985,0.01,10,Utility-Scale Solar Energy Consumption: Total
1985,0.003,10,Utility-Scale Solar Energy Consumption: Total
1985,0.002,10,Utility-Scale Solar Energy Consumption: Total
1986,0.007,10,Utility-Scale Solar Energy Consumption: Total
1986,0.006,10,Utility-Scale Solar Energy Consumption: Total
1986,0.011,10,Utility-Scale Solar Energy Consumption: Total
1986,0.014,10,Utility-Scale Solar Energy Consumption: Total
1986,0.019,10,Utility-Scale Solar Energy Consumption: Total
1986,0.015,10,Utility-Scale Solar Energy Consumption: Total
1986,0.017,10,Utility-Scale Solar Energy Consumption: Total
1986,0.017,10,Utility-Scale Solar Energy Consumption: Total
1986,0.015,10,Utility-Scale Solar Energy Consumption: Total
1986,0.013,10,Utility-Scale Solar Energy Consumption: Total
1986,0.009,10,Utility-Scale Solar Energy Consumption: Total
1986,0.003,10,Utility-Scale Solar Energy Consumption: Total
1987,0.001,10,Utility-Scale Solar Energy Consumption: Total
1987,0.006,10,Utility-Scale Solar Energy Consumption: Total
1987,0.009,10,Utility-Scale Solar Energy Consumption: Total
1987,0.013,10,Utility-Scale Solar Energy Consumption: Total
1987,0.013,10,Utility-Scale Solar Energy Consumption: Total
1987,0.017,10,Utility-Scale Solar Energy Consumption: Total
1987,0.019,10,Utility-Scale Solar Energy Consumption: Total
1987,0.012,10,Utility-Scale Solar Energy Consumption: Total
1987,0.008,10,Utility-Scale Solar Energy Consumption: Total
1987,0.006,10,Utility-Scale Solar Energy Consumption: Total
1987,0.003,10,Utility-Scale Solar Energy Consumption: Total
1987,0.002,10,Utility-Scale Solar Energy Consumption: Total
1988,0.005,10,Utility-Scale Solar Energy Consumption: Total
1988,0.008,10,Utility-Scale Solar Energy Consumption: Total
1988,0.013,10,Utility-Scale Solar Energy Consumption: Total
1988,0.005,10,Utility-Scale Solar Energy Consumption: Total
1988,0.013,10,Utility-Scale Solar Energy Consumption: Total
1988,0.014,10,Utility-Scale Solar Energy Consumption: Total
1988,0.012,10,Utility-Scale Solar Energy Consumption: Total
1988,0.012,10,Utility-Scale Solar Energy Consumption: Total
1988,0.01,10,Utility-Scale Solar Energy Consumption: Total
1988,0.001,10,Utility-Scale Solar Energy Consumption: Total
1988,0.001,10,Utility-Scale Solar Energy Consumption: Total
1988,0.001,10,Utility-Scale Solar Energy Consumption: Total
1989,0.073,10,Utility-Scale Solar Energy Consumption: Total
1989,0.077,10,Utility-Scale Solar Energy Consumption: Total
1989,0.199,10,Utility-Scale Solar Energy Consumption: Total
1989,0.247,10,Utility-Scale Solar Energy Consumption: Total
1989,0.162,10,Utility-Scale Solar Energy Consumption: Total
1989,0.226,10,Utility-Scale Solar Energy Consumption: Total
1989,0.371,10,Utility-Scale Solar Energy Consumption: Total
1989,0.274,10,Utility-Scale Solar Energy Consumption: Total
1989,0.328,10,Utility-Scale Solar Energy Consumption: Total
1989,0.294,10,Utility-Scale Solar Energy Consumption: Total
1989,0.257,10,Utility-Scale Solar Energy Consumption: Total
1989,0.107,10,Utility-Scale Solar Energy Consumption: Total
1990,0.156,10,Utility-Scale Solar Energy Consumption: Total
1990,0.187,10,Utility-Scale Solar Energy Consumption: Total
1990,0.265,10,Utility-Scale Solar Energy Consumption: Total
1990,0.289,10,Utility-Scale Solar Energy Consumption: Total
1990,0.485,10,Utility-Scale Solar Energy Consumption: Total
1990,0.395,10,Utility-Scale Solar Energy Consumption: Total
1990,0.485,10,Utility-Scale Solar Energy Consumption: Total
1990,0.509,10,Utility-Scale Solar Energy Consumption: Total
1990,0.326,10,Utility-Scale Solar Energy Consumption: Total
1990,0.351,10,Utility-Scale Solar Energy Consumption: Total
1990,0.17,10,Utility-Scale Solar Energy Consumption: Total
1990,0.201,10,Utility-Scale Solar Energy Consumption: Total
1991,0.208,10,Utility-Scale Solar Energy Consumption: Total
1991,0.224,10,Utility-Scale Solar Energy Consumption: Total
1991,0.063,10,Utility-Scale Solar Energy Consumption: Total
1991,0.068,10,Utility-Scale Solar Energy Consumption: Total
1991,0.655,10,Utility-Scale Solar Energy Consumption: Total
1991,0.701,10,Utility-Scale Solar Energy Consumption: Total
1991,0.86,10,Utility-Scale Solar Energy Consumption: Total
1991,0.746,10,Utility-Scale Solar Energy Consumption: Total
1991,0.628,10,Utility-Scale Solar Energy Consumption: Total
1991,0.372,10,Utility-Scale Solar Energy Consumption: Total
1991,0.263,10,Utility-Scale Solar Energy Consumption: Total
1991,0.136,10,Utility-Scale Solar Energy Consumption: Total
1992,0.09,10,Utility-Scale Solar Energy Consumption: Total
1992,0.115,10,Utility-Scale Solar Energy Consumption: Total
1992,0.146,10,Utility-Scale Solar Energy Consumption: Total
1992,0.303,10,Utility-Scale Solar Energy Consumption: Total
1992,0.485,10,Utility-Scale Solar Energy Consumption: Total
1992,0.475,10,Utility-Scale Solar Energy Consumption: Total
1992,0.643,10,Utility-Scale Solar Energy Consumption: Total
1992,0.625,10,Utility-Scale Solar Energy Consumption: Total
1992,0.476,10,Utility-Scale Solar Energy Consumption: Total
1992,0.389,10,Utility-Scale Solar Energy Consumption: Total
1992,0.293,10,Utility-Scale Solar Energy Consumption: Total
1992,0.094,10,Utility-Scale Solar Energy Consumption: Total
1993,0.097,10,Utility-Scale Solar Energy Consumption: Total
1993,0.183,10,Utility-Scale Solar Energy Consumption: Total
1993,0.356,10,Utility-Scale Solar Energy Consumption: Total
1993,0.558,10,Utility-Scale Solar Energy Consumption: Total
1993,0.51,10,Utility-Scale Solar Energy Consumption: Total
1993,0.365,10,Utility-Scale Solar Energy Consumption: Total
1993,0.643,10,Utility-Scale Solar Energy Consumption: Total
1993,0.703,10,Utility-Scale Solar Energy Consumption: Total
1993,0.583,10,Utility-Scale Solar Energy Consumption: Total
1993,0.35,10,Utility-Scale Solar Energy Consumption: Total
1993,0.276,10,Utility-Scale Solar Energy Consumption: Total
1993,0.143,10,Utility-Scale Solar Energy Consumption: Total
1994,0.262,10,Utility-Scale Solar Energy Consumption: Total
1994,0.223,10,Utility-Scale Solar Energy Consumption: Total
1994,0.51,10,Utility-Scale Solar Energy Consumption: Total
1994,0.496,10,Utility-Scale Solar Energy Consumption: Total
1994,0.516,10,Utility-Scale Solar Energy Consumption: Total
1994,0.583,10,Utility-Scale Solar Energy Consumption: Total
1994,0.548,10,Utility-Scale Solar Energy Consumption: Total
1994,0.406,10,Utility-Scale Solar Energy Consumption: Total
1994,0.512,10,Utility-Scale Solar Energy Consumption: Total
1994,0.575,10,Utility-Scale Solar Energy Consumption: Total
1994,0.285,10,Utility-Scale Solar Energy Consumption: Total
1994,0.104,10,Utility-Scale Solar Energy Consumption: Total
1995,0.054,10,Utility-Scale Solar Energy Consumption: Total
1995,0.093,10,Utility-Scale Solar Energy Consumption: Total
1995,0.182,10,Utility-Scale Solar Energy Consumption: Total
1995,0.528,10,Utility-Scale Solar Energy Consumption: Total
1995,0.701,10,Utility-Scale Solar Energy Consumption: Total
1995,0.839,10,Utility-Scale Solar Energy Consumption: Total
1995,0.748,10,Utility-Scale Solar Energy Consumption: Total
1995,0.725,10,Utility-Scale Solar Energy Consumption: Total
1995,0.539,10,Utility-Scale Solar Energy Consumption: Total
1995,0.371,10,Utility-Scale Solar Energy Consumption: Total
1995,0.26,10,Utility-Scale Solar Energy Consumption: Total
1995,0.084,10,Utility-Scale Solar Energy Consumption: Total
1996,0.134,10,Utility-Scale Solar Energy Consumption: Total
1996,0.197,10,Utility-Scale Solar Energy Consumption: Total
1996,0.612,10,Utility-Scale Solar Energy Consumption: Total
1996,0.769,10,Utility-Scale Solar Energy Consumption: Total
1996,0.886,10,Utility-Scale Solar Energy Consumption: Total
1996,0.944,10,Utility-Scale Solar Energy Consumption: Total
1996,0.736,10,Utility-Scale Solar Energy Consumption: Total
1996,0.33,10,Utility-Scale Solar Energy Consumption: Total
1996,0.104,10,Utility-Scale Solar Energy Consumption: Total
1996,0.293,10,Utility-Scale Solar Energy Consumption: Total
1996,0.206,10,Utility-Scale Solar Energy Consumption: Total
1996,0.179,10,Utility-Scale Solar Energy Consumption: Total
1997,0.12,10,Utility-Scale Solar Energy Consumption: Total
1997,0.349,10,Utility-Scale Solar Energy Consumption: Total
1997,0.459,10,Utility-Scale Solar Energy Consumption: Total
1997,0.633,10,Utility-Scale Solar Energy Consumption: Total
1997,0.54,10,Utility-Scale Solar Energy Consumption: Total
1997,0.798,10,Utility-Scale Solar Energy Consumption: Total
1997,0.739,10,Utility-Scale Solar Energy Consumption: Total
1997,0.615,10,Utility-Scale Solar Energy Consumption: Total
1997,0.345,10,Utility-Scale Solar Energy Consumption: Total
1997,0.333,10,Utility-Scale Solar Energy Consumption: Total
1997,0.168,10,Utility-Scale Solar Energy Consumption: Total
1997,0.121,10,Utility-Scale Solar Energy Consumption: Total
1998,0.09,10,Utility-Scale Solar Energy Consumption: Total
1998,0.069,10,Utility-Scale Solar Energy Consumption: Total
1998,0.509,10,Utility-Scale Solar Energy Consumption: Total
1998,0.566,10,Utility-Scale Solar Energy Consumption: Total
1998,0.385,10,Utility-Scale Solar Energy Consumption: Total
1998,0.682,10,Utility-Scale Solar Energy Consumption: Total
1998,0.826,10,Utility-Scale Solar Energy Consumption: Total
1998,0.743,10,Utility-Scale Solar Energy Consumption: Total
1998,0.529,10,Utility-Scale Solar Energy Consumption: Total
1998,0.383,10,Utility-Scale Solar Energy Consumption: Total
1998,0.206,10,Utility-Scale Solar Energy Consumption: Total
1998,0.138,10,Utility-Scale Solar Energy Consumption: Total
1999,0.078,10,Utility-Scale Solar Energy Consumption: Total
1999,0.143,10,Utility-Scale Solar Energy Consumption: Total
1999,0.392,10,Utility-Scale Solar Energy Consumption: Total
1999,0.56,10,Utility-Scale Solar Energy Consumption: Total
1999,0.647,10,Utility-Scale Solar Energy Consumption: Total
1999,0.676,10,Utility-Scale Solar Energy Consumption: Total
1999,0.681,10,Utility-Scale Solar Energy Consumption: Total
1999,0.559,10,Utility-Scale Solar Energy Consumption: Total
1999,0.389,10,Utility-Scale Solar Energy Consumption: Total
1999,0.497,10,Utility-Scale Solar Energy Consumption: Total
1999,0.257,10,Utility-Scale Solar Energy Consumption: Total
1999,0.183,10,Utility-Scale Solar Energy Consumption: Total
2000,0.093,10,Utility-Scale Solar Energy Consumption: Total
2000,0.216,10,Utility-Scale Solar Energy Consumption: Total
2000,0.279,10,Utility-Scale Solar Energy Consumption: Total
2000,0.376,10,Utility-Scale Solar Energy Consumption: Total
2000,0.558,10,Utility-Scale Solar Energy Consumption: Total
2000,0.594,10,Utility-Scale Solar Energy Consumption: Total
2000,0.841,10,Utility-Scale Solar Energy Consumption: Total
2000,0.677,10,Utility-Scale Solar Energy Consumption: Total
2000,0.629,10,Utility-Scale Solar Energy Consumption: Total
2000,0.41,10,Utility-Scale Solar Energy Consumption: Total
2000,0.204,10,Utility-Scale Solar Energy Consumption: Total
2000,0.156,10,Utility-Scale Solar Energy Consumption: Total
2001,0.067,10,Utility-Scale Solar Energy Consumption: Total
2001,0.13,10,Utility-Scale Solar Energy Consumption: Total
2001,0.325,10,Utility-Scale Solar Energy Consumption: Total
2001,0.4,10,Utility-Scale Solar Energy Consumption: Total
2001,0.838,10,Utility-Scale Solar Energy Consumption: Total
2001,0.942,10,Utility-Scale Solar Energy Consumption: Total
2001,0.951,10,Utility-Scale Solar Energy Consumption: Total
2001,0.881,10,Utility-Scale Solar Energy Consumption: Total
2001,0.67,10,Utility-Scale Solar Energy Consumption: Total
2001,0.215,10,Utility-Scale Solar Energy Consumption: Total
2001,0.148,10,Utility-Scale Solar Energy Consumption: Total
2001,0.042,10,Utility-Scale Solar Energy Consumption: Total
2002,0.115,10,Utility-Scale Solar Energy Consumption: Total
2002,0.24,10,Utility-Scale Solar Energy Consumption: Total
2002,0.452,10,Utility-Scale Solar Energy Consumption: Total
2002,0.467,10,Utility-Scale Solar Energy Consumption: Total
2002,0.586,10,Utility-Scale Solar Energy Consumption: Total
2002,0.972,10,Utility-Scale Solar Energy Consumption: Total
2002,0.87,10,Utility-Scale Solar Energy Consumption: Total
2002,0.762,10,Utility-Scale Solar Energy Consumption: Total
2002,0.535,10,Utility-Scale Solar Energy Consumption: Total
2002,0.315,10,Utility-Scale Solar Energy Consumption: Total
2002,0.287,10,Utility-Scale Solar Energy Consumption: Total
2002,0.044,10,Utility-Scale Solar Energy Consumption: Total
2003,0.134,10,Utility-Scale Solar Energy Consumption: Total
2003,0.181,10,Utility-Scale Solar Energy Consumption: Total
2003,0.507,10,Utility-Scale Solar Energy Consumption: Total
2003,0.611,10,Utility-Scale Solar Energy Consumption: Total
2003,0.688,10,Utility-Scale Solar Energy Consumption: Total
2003,0.918,10,Utility-Scale Solar Energy Consumption: Total
2003,0.632,10,Utility-Scale Solar Energy Consumption: Total
2003,0.628,10,Utility-Scale Solar Energy Consumption: Total
2003,0.566,10,Utility-Scale Solar Energy Consumption: Total
2003,0.359,10,Utility-Scale Solar Energy Consumption: Total
2003,0.142,10,Utility-Scale Solar Energy Consumption: Total
2003,0.043,10,Utility-Scale Solar Energy Consumption: Total
2004,0.126,10,Utility-Scale Solar Energy Consumption: Total
2004,0.109,10,Utility-Scale Solar Energy Consumption: Total
2004,0.53,10,Utility-Scale Solar Energy Consumption: Total
2004,0.57,10,Utility-Scale Solar Energy Consumption: Total
2004,0.819,10,Utility-Scale Solar Energy Consumption: Total
2004,0.88,10,Utility-Scale Solar Energy Consumption: Total
2004,0.822,10,Utility-Scale Solar Energy Consumption: Total
2004,0.73,10,Utility-Scale Solar Energy Consumption: Total
2004,0.607,10,Utility-Scale Solar Energy Consumption: Total
2004,0.336,10,Utility-Scale Solar Energy Consumption: Total
2004,0.154,10,Utility-Scale Solar Energy Consumption: Total
2004,0.078,10,Utility-Scale Solar Energy Consumption: Total
2005,0.087,10,Utility-Scale Solar Energy Consumption: Total
2005,0.131,10,Utility-Scale Solar Energy Consumption: Total
2005,0.382,10,Utility-Scale Solar Energy Consumption: Total
2005,0.583,10,Utility-Scale Solar Energy Consumption: Total
2005,0.811,10,Utility-Scale Solar Energy Consumption: Total
2005,0.885,10,Utility-Scale Solar Energy Consumption: Total
2005,0.723,10,Utility-Scale Solar Energy Consumption: Total
2005,0.758,10,Utility-Scale Solar Energy Consumption: Total
2005,0.611,10,Utility-Scale Solar Energy Consumption: Total
2005,0.377,10,Utility-Scale Solar Energy Consumption: Total
2005,0.128,10,Utility-Scale Solar Energy Consumption: Total
2005,0.028,10,Utility-Scale Solar Energy Consumption: Total
2006,0.128,10,Utility-Scale Solar Energy Consumption: Total
2006,0.194,10,Utility-Scale Solar Energy Consumption: Total
2006,0.331,10,Utility-Scale Solar Energy Consumption: Total
2006,0.517,10,Utility-Scale Solar Energy Consumption: Total
2006,0.702,10,Utility-Scale Solar Energy Consumption: Total
2006,0.691,10,Utility-Scale Solar Energy Consumption: Total
2006,0.612,10,Utility-Scale Solar Energy Consumption: Total
2006,0.823,10,Utility-Scale Solar Energy Consumption: Total
2006,0.536,10,Utility-Scale Solar Energy Consumption: Total
2006,0.32,10,Utility-Scale Solar Energy Consumption: Total
2006,0.156,10,Utility-Scale Solar Energy Consumption: Total
2006,0.027,10,Utility-Scale Solar Energy Consumption: Total
2007,0.127,10,Utility-Scale Solar Energy Consumption: Total
2007,0.19,10,Utility-Scale Solar Energy Consumption: Total
2007,0.479,10,Utility-Scale Solar Energy Consumption: Total
2007,0.538,10,Utility-Scale Solar Energy Consumption: Total
2007,0.832,10,Utility-Scale Solar Energy Consumption: Total
2007,0.835,10,Utility-Scale Solar Energy Consumption: Total
2007,0.848,10,Utility-Scale Solar Energy Consumption: Total
2007,0.743,10,Utility-Scale Solar Energy Consumption: Total
2007,0.674,10,Utility-Scale Solar Energy Consumption: Total
2007,0.487,10,Utility-Scale Solar Energy Consumption: Total
2007,0.24,10,Utility-Scale Solar Energy Consumption: Total
2007,0.053,10,Utility-Scale Solar Energy Consumption: Total
2008,0.161,10,Utility-Scale Solar Energy Consumption: Total
2008,0.353,10,Utility-Scale Solar Energy Consumption: Total
2008,0.735,10,Utility-Scale Solar Energy Consumption: Total
2008,0.928,10,Utility-Scale Solar Energy Consumption: Total
2008,0.973,10,Utility-Scale Solar Energy Consumption: Total
2008,1.263,10,Utility-Scale Solar Energy Consumption: Total
2008,1.093,10,Utility-Scale Solar Energy Consumption: Total
2008,1.037,10,Utility-Scale Solar Energy Consumption: Total
2008,0.912,10,Utility-Scale Solar Energy Consumption: Total
2008,0.594,10,Utility-Scale Solar Energy Consumption: Total
2008,0.284,10,Utility-Scale Solar Energy Consumption: Total
2008,0.184,10,Utility-Scale Solar Energy Consumption: Total
2009,0.07,10,Utility-Scale Solar Energy Consumption: Total
2009,0.297,10,Utility-Scale Solar Energy Consumption: Total
2009,0.762,10,Utility-Scale Solar Energy Consumption: Total
2009,0.97,10,Utility-Scale Solar Energy Consumption: Total
2009,1.078,10,Utility-Scale Solar Energy Consumption: Total
2009,1.009,10,Utility-Scale Solar Energy Consumption: Total
2009,1.183,10,Utility-Scale Solar Energy Consumption: Total
2009,1.135,10,Utility-Scale Solar Energy Consumption: Total
2009,0.927,10,Utility-Scale Solar Energy Consumption: Total
2009,0.665,10,Utility-Scale Solar Energy Consumption: Total
2009,0.394,10,Utility-Scale Solar Energy Consumption: Total
2009,0.207,10,Utility-Scale Solar Energy Consumption: Total
2010,0.096,10,Utility-Scale Solar Energy Consumption: Total
2010,0.32,10,Utility-Scale Solar Energy Consumption: Total
2010,0.741,10,Utility-Scale Solar Energy Consumption: Total
2010,1.095,10,Utility-Scale Solar Energy Consumption: Total
2010,1.494,10,Utility-Scale Solar Energy Consumption: Total
2010,1.718,10,Utility-Scale Solar Energy Consumption: Total
2010,1.574,10,Utility-Scale Solar Energy Consumption: Total
2010,1.526,10,Utility-Scale Solar Energy Consumption: Total
2010,1.342,10,Utility-Scale Solar Energy Consumption: Total
2010,0.736,10,Utility-Scale Solar Energy Consumption: Total
2010,0.749,10,Utility-Scale Solar Energy Consumption: Total
2010,0.433,10,Utility-Scale Solar Energy Consumption: Total
2011,0.387,10,Utility-Scale Solar Energy Consumption: Total
2011,0.829,10,Utility-Scale Solar Energy Consumption: Total
2011,1.188,10,Utility-Scale Solar Energy Consumption: Total
2011,1.593,10,Utility-Scale Solar Energy Consumption: Total
2011,1.853,10,Utility-Scale Solar Energy Consumption: Total
2011,2.164,10,Utility-Scale Solar Energy Consumption: Total
2011,1.857,10,Utility-Scale Solar Energy Consumption: Total
2011,2.227,10,Utility-Scale Solar Energy Consumption: Total
2011,1.804,10,Utility-Scale Solar Energy Consumption: Total
2011,1.543,10,Utility-Scale Solar Energy Consumption: Total
2011,1.043,10,Utility-Scale Solar Energy Consumption: Total
2011,1.172,10,Utility-Scale Solar Energy Consumption: Total
2012,0.907,10,Utility-Scale Solar Energy Consumption: Total
2012,1.287,10,Utility-Scale Solar Energy Consumption: Total
2012,2.2,10,Utility-Scale Solar Energy Consumption: Total
2012,3.033,10,Utility-Scale Solar Energy Consumption: Total
2012,4.402,10,Utility-Scale Solar Energy Consumption: Total
2012,5.016,10,Utility-Scale Solar Energy Consumption: Total
2012,4.848,10,Utility-Scale Solar Energy Consumption: Total
2012,4.391,10,Utility-Scale Solar Energy Consumption: Total
2012,4.359,10,Utility-Scale Solar Energy Consumption: Total
2012,4.105,10,Utility-Scale Solar Energy Consumption: Total
2012,3.305,10,Utility-Scale Solar Energy Consumption: Total
2012,3.319,10,Utility-Scale Solar Energy Consumption: Total
2013,2.956,10,Utility-Scale Solar Energy Consumption: Total
2013,4.128,10,Utility-Scale Solar Energy Consumption: Total
2013,5.91,10,Utility-Scale Solar Energy Consumption: Total
2013,6.361,10,Utility-Scale Solar Energy Consumption: Total
2013,7.182,10,Utility-Scale Solar Energy Consumption: Total
2013,8.307,10,Utility-Scale Solar Energy Consumption: Total
2013,7.908,10,Utility-Scale Solar Energy Consumption: Total
2013,9.008,10,Utility-Scale Solar Energy Consumption: Total
2013,9.052,10,Utility-Scale Solar Energy Consumption: Total
2013,9.422,10,Utility-Scale Solar Energy Consumption: Total
2013,7.865,10,Utility-Scale Solar Energy Consumption: Total
2013,8.11,10,Utility-Scale Solar Energy Consumption: Total
2014,7.143,10,Utility-Scale Solar Energy Consumption: Total
2014,7.941,10,Utility-Scale Solar Energy Consumption: Total
2014,12.526,10,Utility-Scale Solar Energy Consumption: Total
2014,14.142,10,Utility-Scale Solar Energy Consumption: Total
2014,16.639,10,Utility-Scale Solar Energy Consumption: Total
2014,18.291,10,Utility-Scale Solar Energy Consumption: Total
2014,17.001,10,Utility-Scale Solar Energy Consumption: Total
2014,17.874,10,Utility-Scale Solar Energy Consumption: Total
2014,17.425,10,Utility-Scale Solar Energy Consumption: Total
2014,16.328,10,Utility-Scale Solar Energy Consumption: Total
2014,13.12,10,Utility-Scale Solar Energy Consumption: Total
2014,9.812,10,Utility-Scale Solar Energy Consumption: Total
2015,10.767,10,Utility-Scale Solar Energy Consumption: Total
2015,13.825,10,Utility-Scale Solar Energy Consumption: Total
2015,19.311,10,Utility-Scale Solar Energy Consumption: Total
2015,22.171,10,Utility-Scale Solar Energy Consumption: Total
2015,23.336,10,Utility-Scale Solar Energy Consumption: Total
2015,23.834,10,Utility-Scale Solar Energy Consumption: Total
2015,24.482,10,Utility-Scale Solar Energy Consumption: Total
2015,25.045,10,Utility-Scale Solar Energy Consumption: Total
2015,20.661,10,Utility-Scale Solar Energy Consumption: Total
2015,17.795,10,Utility-Scale Solar Energy Consumption: Total
2015,16.119,10,Utility-Scale Solar Energy Consumption: Total
2015,14.63,10,Utility-Scale Solar Energy Consumption: Total
2016,13.717,10,Utility-Scale Solar Energy Consumption: Total
2016,20.694,10,Utility-Scale Solar Energy Consumption: Total
2016,24.164,10,Utility-Scale Solar Energy Consumption: Total
2016,26.585,10,Utility-Scale Solar Energy Consumption: Total
2016,31.621,10,Utility-Scale Solar Energy Consumption: Total
2016,32.067,10,Utility-Scale Solar Energy Consumption: Total
2016,36.418,10,Utility-Scale Solar Energy Consumption: Total
2016,36.644,10,Utility-Scale Solar Energy Consumption: Total
2016,33.559,10,Utility-Scale Solar Energy Consumption: Total
2016,29.461,10,Utility-Scale Solar Energy Consumption: Total
2016,25.546,10,Utility-Scale Solar Energy Consumption: Total
2016,22.374,10,Utility-Scale Solar Energy Consumption: Total
2017,21.411,10,Utility-Scale Solar Energy Consumption: Total
2017,25.347,10,Utility-Scale Solar Energy Consumption: Total
2017,41.588,10,Utility-Scale Solar Energy Consumption: Total
2017,45.205,10,Utility-Scale Solar Energy Consumption: Total
2017,53.297,10,Utility-Scale Solar Energy Consumption: Total
2017,56.341,10,Utility-Scale Solar Energy Consumption: Total
2017,51.308,10,Utility-Scale Solar Energy Consumption: Total
2017,49.46,10,Utility-Scale Solar Energy Consumption: Total
2017,46.613,10,Utility-Scale Solar Energy Consumption: Total
2017,42.837,10,Utility-Scale Solar Energy Consumption: Total
2017,29.562,10,Utility-Scale Solar Energy Consumption: Total
2017,27.961,10,Utility-Scale Solar Energy Consumption: Total
2018,30.216,10,Utility-Scale Solar Energy Consumption: Total
2018,35.473,10,Utility-Scale Solar Energy Consumption: Total
2018,46.032,10,Utility-Scale Solar Energy Consumption: Total
2018,55.14,10,Utility-Scale Solar Energy Consumption: Total
2018,62.353,10,Utility-Scale Solar Energy Consumption: Total
2018,67.503,10,Utility-Scale Solar Energy Consumption: Total
2018,61.496,10,Utility-Scale Solar Energy Consumption: Total
2018,60.955,10,Utility-Scale Solar Energy Consumption: Total
2018,54.268,10,Utility-Scale Solar Energy Consumption: Total
2018,45.244,10,Utility-Scale Solar Energy Consumption: Total
2018,34.074,10,Utility-Scale Solar Energy Consumption: Total
2018,28.31,10,Utility-Scale Solar Energy Consumption: Total
2019,31.882,10,Utility-Scale Solar Energy Consumption: Total
2019,34.158,10,Utility-Scale Solar Energy Consumption: Total
2019,52.527,10,Utility-Scale Solar Energy Consumption: Total
2019,60.129,10,Utility-Scale Solar Energy Consumption: Total
2019,63.777,10,Utility-Scale Solar Energy Consumption: Total
2019,70.983,10,Utility-Scale Solar Energy Consumption: Total
2019,72.421,10,Utility-Scale Solar Energy Consumption: Total
2019,70.141,10,Utility-Scale Solar Energy Consumption: Total
2019,60.707,10,Utility-Scale Solar Energy Consumption: Total
2019,54.262,10,Utility-Scale Solar Energy Consumption: Total
2019,38.861,10,Utility-Scale Solar Energy Consumption: Total
2019,30.75,10,Utility-Scale Solar Energy Consumption: Total
2020,39.118,10,Utility-Scale Solar Energy Consumption: Total
2020,48.79,10,Utility-Scale Solar Energy Consumption: Total
2020,55.705,10,Utility-Scale Solar Energy Consumption: Total
2020,69.489,10,Utility-Scale Solar Energy Consumption: Total
2020,84.689,10,Utility-Scale Solar Energy Consumption: Total
2020,84.695,10,Utility-Scale Solar Energy Consumption: Total
2020,93.08,10,Utility-Scale Solar Energy Consumption: Total
2020,81.724,10,Utility-Scale Solar Energy Consumption: Total
2020,67.836,10,Utility-Scale Solar Energy Consumption: Total
2020,62.158,10,Utility-Scale Solar Energy Consumption: Total
2020,50.59,10,Utility-Scale Solar Energy Consumption: Total
2020,44.667,10,Utility-Scale Solar Energy Consumption: Total
2021,50.23,10,Utility-Scale Solar Energy Consumption: Total
2021,56.257,10,Utility-Scale Solar Energy Consumption: Total
2021,81.341,10,Utility-Scale Solar Energy Consumption: Total
2021,95.012,10,Utility-Scale Solar Energy Consumption: Total
2021,107.839,10,Utility-Scale Solar Energy Consumption: Total
